TRANSACTION_ID,CLIENT_ID,PRODUCT_CODE,QUANTITY,UNIT_PRICE,TRANSACTION_DATE,STATUS
20613,108,bom-a100,-15,325.6,2025-07-31 18:10:18.636326,Finalizat
20614,107,BOM-C300,26,128.59,2025-07-27 18:10:18.636326,Finalizat
20615,104,BOM-C300,64,285.39,2025-07-07 18:10:18.636326,Anulat
20616,110,bom-a100,26,16.52,2025-11-23 18:10:18.636326,
20617,105,BOM-C300,32,484.0,2025-11-17 18:10:18.636326,In Procesare
20618,108,BOM-A100,53,378.79,2026-02-02 18:10:18.636326,Finalizat
20619,103,bom-a100,62,115.81,2026-02-20 18:10:18.636326,Finalizat
20620,101,Bom-B200,-15,458.6,2025-07-06 18:10:18.636326,
20621,107,BOM-C300,36,55.27,2025-08-12 18:10:18.636326,Finalizat
20622,107,bom-a100,38,106.41,2025-11-06 18:10:18.636326,Finalizat
20623,102,Bom-B200,64,194.08,2025-07-28 18:10:18.636326,Finalizat
20624,102,BOM-A100,24,21.05,2026-04-05 18:10:18.636326,Anulat
20625,103,Bom-B200,47,396.95,2025-07-09 18:10:18.636326,Finalizat
20626,102,bom-a100,-15,135.57,2025-05-06 18:10:18.636326,Finalizat
20627,105,Bom-B200,56,177.56,2025-12-06 18:10:18.636326,Finalizat
20628,103,BOM-C300,39,203.12,2025-07-30 18:10:18.636326,Finalizat
20629,109,BOM-A100,63,277.33,2025-12-19 18:10:18.636326,Finalizat
20630,101,BOM-C300,76,454.78,2026-03-19 18:10:18.636326,
20631,110,BOM-A100,45,41.61,2025-08-12 18:10:18.636326,Finalizat
20632,105,Bom-B200,87,112.33,2026-01-09 18:10:18.636326,In Procesare
20633,102,BOM-B200,69,308.31,2025-11-08 18:10:18.636326,Finalizat
20634,110,BOM-A100,23,381.93,2025-04-23 18:10:18.636326,Finalizat
20635,108,BOM-B200,37,345.46,2026-02-12 18:10:18.636326,Finalizat
20636,102,BOM-C300,58,100.05,2026-02-03 18:10:18.636326,Finalizat
20637,107,BOM-B200,66,450.99,2026-03-25 18:10:18.636326,Finalizat
20638,103,BOM-B200,54,255.04,2026-01-23 18:10:18.636326,Finalizat
20639,102,Bom-B200,33,283.4,2026-03-07 18:10:18.636326,Finalizat
20640,104,Bom-B200,53,94.96,2026-01-28 18:10:18.636326,Finalizat
20641,105,BOM-B200,52,57.39,2025-12-16 18:10:18.636326,Finalizat
20642,109,BOM-C300,67,233.82,2025-08-23 18:10:18.636326,Finalizat
20643,110,BOM-C300,41,387.99,2026-03-03 18:10:18.636326,In Procesare
20644,107,BOM-B200,16,478.05,2025-12-31 18:10:18.636326,Finalizat
20645,107,BOM-C300,35,347.29,2026-01-25 18:10:18.636326,Finalizat
20646,105,BOM-A100,63,409.0,2025-05-28 18:10:18.636326,
20647,110,BOM-B200,23,153.85,2026-04-10 18:10:18.636326,Finalizat
20648,110,BOM-A100,60,287.82,2025-09-08 18:10:18.636326,Anulat
20649,109,BOM-B200,70,285.67,2025-08-16 18:10:18.636326,Finalizat
20650,101,BOM-A100,42,272.57,2025-06-05 18:10:18.636326,In Procesare
20651,101,BOM-A100,64,466.23,2025-05-07 18:10:18.636326,In Procesare
20652,106,bom-a100,64,129.86,2025-09-12 18:10:18.636326,Finalizat
20653,101,Bom-B200,55,196.9,2025-10-30 18:10:18.636326,Finalizat
20654,104,Bom-B200,47,71.14,2026-04-09 18:10:18.636326,In Procesare
20655,110,BOM-C300,50,25.29,2025-06-16 18:10:18.636326,Finalizat
20656,105,Bom-B200,22,154.71,2026-02-26 18:10:18.636326,
20657,105,Bom-B200,77,462.87,2026-03-13 18:10:18.636326,In Procesare
20658,110,bom-a100,59,102.79,2025-12-02 18:10:18.636326,Finalizat
20659,108,bom-a100,37,214.35,2025-12-16 18:10:18.636326,Finalizat
20660,107,bom-a100,33,84.58,2025-06-14 18:10:18.636326,Finalizat
20661,105,BOM-B200,103,179.9,2026-01-01 18:10:18.636326,Finalizat
20662,105,BOM-B200,29,444.82,2025-12-12 18:10:18.636326,Finalizat
20663,106,BOM-B200,30,271.93,2025-06-17 18:10:18.636326,Finalizat
20664,106,BOM-C300,64,47.33,2026-01-13 18:10:18.636326,Finalizat
20665,106,BOM-A100,38,443.95,2025-10-16 18:10:18.636326,In Procesare
20666,109,BOM-A100,19,73.73,2026-01-21 18:10:18.636326,Finalizat
20667,107,Bom-B200,73,343.8,2025-08-03 18:10:18.636326,Finalizat
20668,101,bom-a100,-15,143.07,2026-01-17 18:10:18.636326,Finalizat
20669,109,bom-a100,68,311.27,2025-09-07 18:10:18.636326,Finalizat
20670,102,BOM-B200,47,369.15,2025-12-26 18:10:18.636326,In Procesare
20671,107,BOM-B200,-15,395.26,2026-03-28 18:10:18.636326,Finalizat
20672,110,BOM-A100,38,157.17,2025-08-10 18:10:18.636326,In Procesare
20673,104,BOM-A100,89,43.41,2025-07-26 18:10:18.636326,Finalizat
20674,109,BOM-A100,20,248.02,2025-09-15 18:10:18.636326,Finalizat
20675,106,BOM-B200,80,279.22,2025-09-01 18:10:18.636326,Finalizat
20676,109,Bom-B200,72,97.12,2025-09-11 18:10:18.636326,Finalizat
20677,106,BOM-A100,50,302.66,2025-12-21 18:10:18.636326,In Procesare
20678,103,BOM-A100,99,67.16,2025-09-07 18:10:18.636326,Finalizat
20679,110,bom-a100,9,10.71,2026-02-05 18:10:18.636326,Anulat
20680,110,Bom-B200,24,12.59,2025-07-30 18:10:18.636326,Finalizat
20681,109,bom-a100,34,74.88,2025-12-26 18:10:18.636326,Finalizat
20682,104,bom-a100,73,30.91,2026-02-06 18:10:18.636326,Finalizat
20683,108,bom-a100,27,213.84,2026-02-21 18:10:18.636326,In Procesare
20684,102,BOM-B200,59,139.9,2025-09-30 18:10:18.636326,In Procesare
20685,103,BOM-C300,100,210.12,2025-12-19 18:10:18.636326,Finalizat
20686,106,Bom-B200,66,269.88,2025-04-23 18:10:18.636326,Finalizat
20687,103,BOM-C300,42,377.6,2026-01-15 18:10:18.636326,Finalizat
20688,101,BOM-A100,59,309.84,2025-12-07 18:10:18.636326,In Procesare
20689,109,BOM-A100,54,220.41,2026-02-28 18:10:18.636326,Finalizat
20690,110,Bom-B200,33,116.51,2026-02-06 18:10:18.636326,Finalizat
20691,107,bom-a100,58,252.62,2026-01-27 18:10:18.636326,Finalizat
20692,104,BOM-A100,22,95.55,2026-04-05 18:10:18.636326,Finalizat
20693,110,bom-a100,41,252.03,2025-07-06 18:10:18.636326,Finalizat
20694,108,bom-a100,70,288.8,2026-02-25 18:10:18.636326,In Procesare
20695,106,BOM-A100,53,278.94,2025-09-24 18:10:18.636326,Finalizat
20696,104,BOM-A100,56,458.12,2025-06-19 18:10:18.636326,In Procesare
20697,102,BOM-B200,-15,402.73,2025-07-01 18:10:18.636326,Finalizat
20698,103,BOM-B200,64,82.79,2026-02-01 18:10:18.636326,
20699,104,Bom-B200,25,452.66,2025-11-07 18:10:18.636326,
20700,110,BOM-B200,37,200.84,2025-07-03 18:10:18.636326,In Procesare
20701,110,Bom-B200,39,496.35,2025-05-28 18:10:18.636326,
20702,103,Bom-B200,33,74.68,2025-07-03 18:10:18.636326,Finalizat
20703,110,Bom-B200,-15,257.4,2025-05-05 18:10:18.636326,Finalizat
20704,101,BOM-B200,68,115.29,2025-10-14 18:10:18.636326,
20705,102,BOM-A100,45,188.67,2025-12-01 18:10:18.636326,Finalizat
20706,109,BOM-B200,64,84.4,2025-09-02 18:10:18.636326,In Procesare
20707,102,BOM-A100,56,370.73,2026-02-06 18:10:18.636326,Finalizat
20708,109,Bom-B200,20,427.63,2025-10-05 18:10:18.636326,Finalizat
20709,106,bom-a100,48,82.62,2025-06-26 18:10:18.636326,Finalizat
20710,107,bom-a100,48,211.99,2026-03-07 18:10:18.636326,Finalizat
20711,109,BOM-B200,52,145.24,2025-05-15 18:10:18.636326,Finalizat
20712,107,BOM-B200,51,166.97,2025-04-16 18:10:18.636326,Finalizat
20713,110,BOM-B200,8,69.06,2025-10-05 18:10:18.636326,Finalizat
20714,102,Bom-B200,50,49.47,2026-02-25 18:10:18.636326,Finalizat
20715,109,Bom-B200,22,371.61,2025-11-06 18:10:18.636326,Finalizat
20716,102,bom-a100,64,152.9,2025-10-04 18:10:18.636326,Finalizat
20717,104,bom-a100,50,155.53,2025-04-18 18:10:18.636326,In Procesare
20718,103,BOM-A100,63,115.43,2025-06-08 18:10:18.636326,Finalizat
20719,105,BOM-C300,71,37.7,2025-07-25 18:10:18.636326,Finalizat
20720,110,BOM-C300,7,363.43,2026-02-28 18:10:18.636326,
20721,107,Bom-B200,43,279.65,2026-03-05 18:10:18.636326,Finalizat
20722,107,BOM-A100,30,116.93,2025-08-25 18:10:18.636326,Anulat
20723,109,BOM-B200,51,248.72,2026-01-11 18:10:18.636326,Finalizat
20724,105,Bom-B200,30,168.36,2025-12-06 18:10:18.636326,
20725,104,bom-a100,60,369.12,2025-10-27 18:10:18.636326,Finalizat
20726,101,bom-a100,54,388.8,2025-07-13 18:10:18.636326,Finalizat
20727,106,BOM-C300,71,375.54,2026-03-23 18:10:18.636326,Finalizat
20728,106,BOM-B200,26,67.26,2026-02-07 18:10:18.636326,Finalizat
20729,103,BOM-B200,58,397.24,2025-10-04 18:10:18.636326,Anulat
20730,103,BOM-C300,38,147.4,2026-04-14 18:10:18.636326,In Procesare
20731,108,BOM-C300,47,43.91,2025-08-30 18:10:18.636326,Finalizat
20732,105,Bom-B200,39,148.93,2026-01-15 18:10:18.636326,Finalizat
20733,106,BOM-C300,45,121.33,2026-02-19 18:10:18.636326,Finalizat
20734,102,BOM-B200,65,191.77,2026-01-30 18:10:18.636326,
20735,106,bom-a100,92,380.83,2025-05-26 18:10:18.636326,In Procesare
20736,104,BOM-A100,59,414.88,2025-08-22 18:10:18.636326,Finalizat
20737,109,BOM-B200,8,477.89,2025-10-13 18:10:18.636326,Finalizat
20738,110,Bom-B200,44,158.83,2026-03-08 18:10:18.636326,Anulat
20739,104,BOM-B200,34,484.38,2026-01-25 18:10:18.636326,Finalizat
20740,103,Bom-B200,7,113.97,2025-09-11 18:10:18.636326,Finalizat
20741,109,bom-a100,44,161.62,2025-07-28 18:10:18.636326,In Procesare
20742,101,BOM-B200,71,270.37,2026-03-30 18:10:18.636326,
20743,105,BOM-A100,39,206.29,2025-10-02 18:10:18.636326,Finalizat
20744,105,Bom-B200,34,143.03,2025-08-20 18:10:18.636326,Finalizat
20745,109,BOM-A100,103,93.74,2025-06-09 18:10:18.636326,
20746,104,BOM-B200,48,162.17,2025-11-15 18:10:18.636326,In Procesare
20747,108,BOM-C300,-15,196.75,2025-09-15 18:10:18.636326,Finalizat
20748,105,BOM-B200,97,401.53,2025-04-21 18:10:18.636326,Finalizat
20749,110,bom-a100,43,396.1,2025-11-24 18:10:18.636326,Anulat
20750,105,BOM-C300,49,307.83,2025-12-31 18:10:18.636326,Anulat
20751,107,BOM-B200,49,472.92,2025-07-30 18:10:18.636326,In Procesare
20752,105,BOM-C300,68,97.23,2025-12-28 18:10:18.636326,Finalizat
20753,101,BOM-A100,53,389.94,2025-05-14 18:10:18.636326,Anulat
20754,104,BOM-B200,26,16.3,2025-10-24 18:10:18.636326,Finalizat
20755,106,BOM-A100,40,231.06,2026-01-17 18:10:18.636326,Finalizat
20756,105,BOM-A100,73,271.34,2026-02-20 18:10:18.636326,
20757,102,BOM-C300,42,178.1,2025-08-03 18:10:18.636326,
20758,103,BOM-A100,62,354.62,2025-12-31 18:10:18.636326,Finalizat
20759,107,BOM-C300,61,138.49,2026-03-12 18:10:18.636326,Anulat
20760,104,BOM-C300,44,344.85,2025-12-18 18:10:18.636326,Finalizat
20761,101,BOM-B200,89,12.46,2025-07-25 18:10:18.636326,Finalizat
20762,106,BOM-A100,74,157.69,2025-10-09 18:10:18.636326,In Procesare
20763,103,BOM-B200,33,462.14,2025-07-14 18:10:18.636326,Finalizat
20764,105,Bom-B200,52,233.03,2025-04-25 18:10:18.636326,Finalizat
20765,109,bom-a100,48,182.49,2025-06-08 18:10:18.636326,In Procesare
20766,109,BOM-B200,44,290.65,2025-07-05 18:10:18.636326,In Procesare
20767,110,Bom-B200,50,430.82,2025-12-12 18:10:18.636326,Finalizat
20768,102,bom-a100,18,453.52,2025-09-19 18:10:18.636326,Finalizat
20769,106,BOM-A100,53,355.14,2026-04-01 18:10:18.636326,
20770,109,BOM-B200,50,135.0,2025-05-25 18:10:18.636326,In Procesare
20771,109,BOM-A100,26,51.89,2026-03-31 18:10:18.636326,Anulat
20772,101,BOM-B200,45,488.38,2026-03-17 18:10:18.636326,Finalizat
20773,108,bom-a100,22,130.41,2026-01-06 18:10:18.636326,Finalizat
20774,105,Bom-B200,45,365.59,2025-12-17 18:10:18.636326,In Procesare
20775,109,BOM-C300,72,431.61,2026-01-15 18:10:18.636326,Finalizat
20776,108,BOM-A100,34,461.12,2026-01-20 18:10:18.636326,Finalizat
20777,102,bom-a100,60,364.96,2025-09-03 18:10:18.636326,Finalizat
20778,107,Bom-B200,54,178.71,2026-02-15 18:10:18.636326,Finalizat
20779,101,Bom-B200,27,123.98,2025-08-02 18:10:18.636326,Finalizat
20780,106,Bom-B200,-15,143.67,2026-04-06 18:10:18.636326,Finalizat
20781,106,BOM-B200,35,135.38,2025-05-15 18:10:18.636326,In Procesare
20782,106,BOM-A100,70,93.32,2026-04-07 18:10:18.636326,Finalizat
20783,101,BOM-C300,57,94.37,2025-12-25 18:10:18.636326,Finalizat
20784,104,Bom-B200,51,436.62,2025-07-25 18:10:18.636326,Finalizat
20785,105,BOM-C300,64,264.9,2026-03-21 18:10:18.636326,Finalizat
20786,109,BOM-A100,53,171.34,2025-08-08 18:10:18.636326,Finalizat
20787,103,bom-a100,-15,284.2,2026-02-07 18:10:18.636326,Finalizat
20788,102,bom-a100,59,295.46,2025-11-04 18:10:18.636326,Finalizat
20789,102,BOM-A100,94,294.93,2026-01-18 18:10:18.636326,In Procesare
20790,110,BOM-C300,71,414.85,2025-08-26 18:10:18.636326,Anulat
20791,105,Bom-B200,55,114.68,2026-02-06 18:10:18.636326,In Procesare
20792,102,BOM-A100,50,277.8,2025-06-21 18:10:18.636326,Finalizat
20793,105,BOM-C300,15,188.4,2025-11-16 18:10:18.636326,
20794,105,BOM-B200,48,396.04,2025-11-16 18:10:18.636326,Finalizat
20795,103,BOM-C300,-15,27.09,2025-10-03 18:10:18.636326,
20796,103,BOM-A100,38,284.27,2026-04-15 18:10:18.636326,In Procesare
20797,110,Bom-B200,13,233.85,2026-02-13 18:10:18.636326,Finalizat
20798,102,BOM-C300,45,303.38,2025-10-07 18:10:18.636326,Anulat
20799,108,BOM-C300,50,325.02,2025-08-11 18:10:18.636326,
20800,101,Bom-B200,44,475.13,2025-04-19 18:10:18.636326,Finalizat
20801,109,BOM-A100,-15,379.56,2025-11-21 18:10:18.636326,
20802,102,bom-a100,43,232.39,2025-12-15 18:10:18.636326,In Procesare
20803,107,Bom-B200,46,233.58,2026-01-07 18:10:18.636326,Finalizat
20804,105,bom-a100,60,395.67,2025-04-26 18:10:18.636326,Finalizat
20805,110,Bom-B200,43,474.78,2025-12-01 18:10:18.636326,
20806,108,bom-a100,48,63.32,2025-12-29 18:10:18.636326,Finalizat
20807,103,BOM-C300,-15,100.89,2025-09-16 18:10:18.636326,Finalizat
20808,107,BOM-C300,75,88.7,2026-03-22 18:10:18.636326,Finalizat
20809,107,BOM-A100,73,108.7,2025-05-02 18:10:18.636326,
20810,105,BOM-C300,72,147.27,2025-11-22 18:10:18.636326,Finalizat
20811,109,BOM-B200,80,37.98,2025-12-22 18:10:18.636326,In Procesare
20812,109,BOM-A100,65,293.95,2026-02-19 18:10:18.636326,Finalizat
20813,110,BOM-B200,70,222.88,2026-03-03 18:10:18.636326,
20814,110,BOM-C300,30,473.01,2025-04-18 18:10:18.636326,Finalizat
20815,102,bom-a100,39,388.76,2025-07-20 18:10:18.636326,
20816,103,Bom-B200,56,264.1,2025-04-21 18:10:18.636326,Finalizat
20817,107,BOM-B200,52,134.62,2025-08-24 18:10:18.636326,Finalizat
20818,103,BOM-B200,54,337.83,2025-09-14 18:10:18.636326,Finalizat
20819,101,BOM-B200,91,291.27,2025-10-29 18:10:18.636326,Finalizat
20820,110,BOM-C300,28,339.29,2025-09-15 18:10:18.636326,Finalizat
20821,109,Bom-B200,68,395.26,2025-06-09 18:10:18.636326,Finalizat
20822,106,BOM-C300,54,364.93,2025-07-22 18:10:18.636326,Finalizat
20823,104,BOM-B200,39,366.7,2026-01-25 18:10:18.636326,Finalizat
20824,109,Bom-B200,36,377.92,2025-06-16 18:10:18.636326,Finalizat
20825,102,BOM-A100,32,237.89,2026-03-08 18:10:18.636326,Finalizat
20826,107,BOM-C300,66,332.11,2025-10-21 18:10:18.636326,Finalizat
20827,105,BOM-B200,59,470.81,2025-11-26 18:10:18.636326,Finalizat
20828,104,BOM-A100,24,244.88,2025-12-28 18:10:18.636326,Finalizat
20829,109,BOM-C300,35,150.53,2025-07-24 18:10:18.636326,
20830,106,BOM-C300,34,32.81,2025-08-24 18:10:18.636326,In Procesare
20831,104,Bom-B200,61,342.36,2025-05-08 18:10:18.636326,Finalizat
20832,110,BOM-B200,68,168.67,2025-10-30 18:10:18.636326,Finalizat
20833,102,BOM-C300,30,167.2,2026-03-30 18:10:18.636326,
20834,107,BOM-A100,69,284.76,2025-09-13 18:10:18.636326,
20835,105,Bom-B200,49,29.87,2025-11-30 18:10:18.636326,Finalizat
20836,101,Bom-B200,58,163.56,2025-09-28 18:10:18.636326,
20837,110,BOM-B200,6,352.11,2026-02-05 18:10:18.636326,Finalizat
20838,102,Bom-B200,23,263.3,2025-04-30 18:10:18.636326,Finalizat
20839,110,Bom-B200,27,86.29,2025-10-14 18:10:18.636326,In Procesare
20840,102,Bom-B200,31,200.08,2025-06-22 18:10:18.636326,Anulat
20841,102,BOM-A100,53,236.19,2025-07-14 18:10:18.636326,Finalizat
20842,104,BOM-B200,66,466.85,2026-02-13 18:10:18.636326,In Procesare
20843,106,Bom-B200,28,394.78,2025-10-15 18:10:18.636326,Finalizat
20844,106,Bom-B200,65,138.51,2025-09-17 18:10:18.636326,Anulat
20845,106,BOM-C300,45,65.09,2025-11-30 18:10:18.636326,In Procesare
20846,103,BOM-A100,65,490.17,2025-08-08 18:10:18.636326,In Procesare
20847,103,BOM-B200,10,445.59,2025-09-30 18:10:18.636326,Finalizat
20848,110,BOM-A100,62,432.41,2025-06-16 18:10:18.636326,Finalizat
20849,102,BOM-B200,66,97.99,2025-07-30 18:10:18.636326,Anulat
20850,110,bom-a100,49,483.72,2025-09-07 18:10:18.636326,Finalizat
20851,110,BOM-B200,39,394.01,2025-12-12 18:10:18.636326,Finalizat
20852,105,BOM-A100,79,396.35,2025-06-14 18:10:18.636326,Anulat
20853,103,Bom-B200,76,220.96,2025-12-09 18:10:18.636326,Finalizat
20854,106,BOM-A100,51,237.03,2025-10-12 18:10:18.636326,Anulat
20855,104,BOM-A100,27,165.63,2025-06-18 18:10:18.636326,Finalizat
20856,106,BOM-A100,63,409.94,2026-04-08 18:10:18.636326,Finalizat
20857,102,BOM-B200,81,217.71,2026-02-11 18:10:18.636326,Anulat
20858,109,BOM-A100,74,190.95,2025-08-02 18:10:18.636326,Finalizat
20859,106,BOM-A100,58,165.75,2025-05-09 18:10:18.636326,Finalizat
20860,108,BOM-C300,22,233.34,2025-08-11 18:10:18.636326,Finalizat
20861,103,BOM-C300,47,392.57,2025-08-25 18:10:18.636326,
20862,108,BOM-C300,25,384.87,2026-04-11 18:10:18.636326,In Procesare
20863,109,BOM-B200,88,225.03,2025-07-27 18:10:18.636326,Finalizat
20864,110,BOM-A100,-15,32.49,2025-07-04 18:10:18.636326,Finalizat
20865,109,BOM-B200,67,49.64,2025-12-21 18:10:18.636326,
20866,108,bom-a100,56,367.67,2026-01-26 18:10:18.636326,Finalizat
20867,107,Bom-B200,79,302.45,2025-11-30 18:10:18.636326,Finalizat
20868,109,BOM-C300,43,162.11,2025-12-06 18:10:18.636326,Finalizat
20869,105,BOM-B200,87,194.09,2025-07-30 18:10:18.636326,Finalizat
20870,107,Bom-B200,59,263.52,2025-06-29 18:10:18.636326,
20871,101,BOM-B200,38,366.41,2025-09-12 18:10:18.636326,Finalizat
20872,110,BOM-A100,53,387.8,2025-11-24 18:10:18.636326,Finalizat
20873,106,BOM-B200,37,402.53,2026-02-05 18:10:18.636326,Finalizat
20874,104,BOM-A100,-15,137.48,2025-10-08 18:10:18.636326,Finalizat
20875,104,Bom-B200,46,484.01,2025-05-06 18:10:18.636326,In Procesare
20876,110,Bom-B200,64,32.68,2025-09-17 18:10:18.636326,In Procesare
20877,108,BOM-B200,34,160.27,2025-09-04 18:10:18.636326,Finalizat
20878,105,Bom-B200,39,74.68,2025-04-28 18:10:18.636326,Finalizat
20879,109,BOM-A100,42,225.19,2026-01-06 18:10:18.636326,Finalizat
20880,105,Bom-B200,46,358.57,2025-07-03 18:10:18.636326,Finalizat
20881,107,bom-a100,35,462.32,2025-12-12 18:10:18.636326,Anulat
20882,108,Bom-B200,47,275.03,2025-07-15 18:10:18.636326,Finalizat
20883,101,Bom-B200,9,143.86,2025-07-20 18:10:18.636326,Finalizat
20884,103,Bom-B200,42,225.53,2025-12-13 18:10:18.636326,Finalizat
20885,110,BOM-B200,77,389.0,2025-06-08 18:10:18.636326,Finalizat
20886,106,BOM-C300,54,297.32,2025-10-24 18:10:18.636326,Anulat
20887,102,BOM-B200,33,433.81,2025-11-12 18:10:18.636326,
20888,102,Bom-B200,53,150.8,2025-10-23 18:10:18.636326,In Procesare
20889,103,BOM-B200,74,193.16,2025-07-10 18:10:18.636326,Finalizat
20890,106,BOM-B200,64,332.45,2026-01-19 18:10:18.636326,Finalizat
20891,107,BOM-A100,7,221.16,2026-03-23 18:10:18.636326,Finalizat
20892,107,BOM-C300,62,287.25,2025-06-09 18:10:18.636326,Finalizat
20893,110,BOM-C300,75,325.36,2025-07-29 18:10:18.636326,Finalizat
20894,109,bom-a100,63,309.46,2026-03-03 18:10:18.636326,Finalizat
20895,101,BOM-A100,26,250.08,2025-11-28 18:10:18.636326,Finalizat
20896,108,BOM-A100,48,128.32,2025-06-08 18:10:18.636326,Finalizat
20897,105,BOM-C300,49,412.77,2025-11-10 18:10:18.636326,Finalizat
20898,104,Bom-B200,59,392.35,2026-02-08 18:10:18.636326,Finalizat
20899,101,BOM-C300,53,448.24,2026-03-24 18:10:18.636326,Finalizat
20900,105,BOM-C300,47,307.15,2026-04-15 18:10:18.636326,Finalizat
20901,106,BOM-C300,15,480.35,2026-03-16 18:10:18.636326,
20902,110,Bom-B200,56,480.24,2025-07-29 18:10:18.636326,Finalizat
20903,103,BOM-C300,38,254.95,2026-03-06 18:10:18.636326,Finalizat
20904,104,BOM-C300,63,303.31,2025-12-14 18:10:18.636326,In Procesare
20905,102,BOM-B200,61,183.24,2025-06-13 18:10:18.636326,Finalizat
20906,108,BOM-B200,40,187.95,2025-12-21 18:10:18.636326,Finalizat
20907,105,BOM-A100,66,207.4,2025-09-17 18:10:18.636326,In Procesare
20908,103,BOM-B200,45,423.57,2025-10-03 18:10:18.636326,Finalizat
20909,104,BOM-C300,59,88.32,2026-02-15 18:10:18.636326,In Procesare
20910,107,BOM-A100,76,280.77,2026-01-15 18:10:18.636326,In Procesare
20911,110,bom-a100,55,255.53,2026-02-10 18:10:18.636326,Finalizat
20912,109,Bom-B200,22,246.6,2025-06-12 18:10:18.636326,Finalizat
20913,108,BOM-C300,28,207.88,2026-03-12 18:10:18.636326,Finalizat
20914,106,BOM-A100,80,306.19,2025-12-03 18:10:18.636326,Anulat
20915,103,bom-a100,41,405.39,2025-09-02 18:10:18.636326,Finalizat
20916,107,BOM-A100,42,118.84,2026-01-06 18:10:18.636326,Finalizat
20917,105,bom-a100,27,244.22,2025-09-11 18:10:18.636326,Finalizat
20918,102,BOM-C300,72,429.1,2025-10-27 18:10:18.636326,Finalizat
20919,104,BOM-B200,85,340.03,2025-08-03 18:10:18.636326,Finalizat
20920,108,BOM-C300,67,211.19,2025-06-01 18:10:18.636326,
20921,105,bom-a100,51,127.45,2025-07-14 18:10:18.636326,Finalizat
20922,102,Bom-B200,65,288.02,2025-12-15 18:10:18.636326,In Procesare
20923,107,BOM-B200,55,220.23,2025-11-16 18:10:18.636326,Finalizat
20924,109,bom-a100,68,145.48,2025-12-13 18:10:18.636326,Finalizat
20925,109,BOM-B200,70,122.32,2025-11-23 18:10:18.636326,
20926,105,bom-a100,96,436.12,2026-03-22 18:10:18.636326,Finalizat
20927,103,bom-a100,62,401.92,2025-10-04 18:10:18.636326,In Procesare
20928,110,bom-a100,83,118.67,2025-11-05 18:10:18.636326,Finalizat
20929,106,Bom-B200,76,68.25,2025-12-12 18:10:18.636326,
20930,106,BOM-C300,78,106.06,2026-01-12 18:10:18.636326,Finalizat
20931,106,BOM-C300,-15,178.72,2025-08-27 18:10:18.636326,
20932,102,bom-a100,99,430.65,2025-06-13 18:10:18.636326,Finalizat
20933,105,bom-a100,64,319.63,2025-05-31 18:10:18.636326,In Procesare
20934,108,bom-a100,11,447.5,2026-01-13 18:10:18.636326,Finalizat
20935,103,bom-a100,71,460.28,2026-02-07 18:10:18.636326,Finalizat
20936,108,bom-a100,35,223.64,2025-08-25 18:10:18.636326,Finalizat
20937,103,BOM-A100,32,306.44,2025-06-10 18:10:18.636326,Finalizat
20938,108,BOM-C300,-15,306.22,2025-06-07 18:10:18.636326,Anulat
20939,105,bom-a100,50,312.16,2025-06-26 18:10:18.636326,Finalizat
20940,107,bom-a100,56,226.6,2025-06-17 18:10:18.636326,Finalizat
20941,110,Bom-B200,74,379.81,2025-04-24 18:10:18.636326,Finalizat
20942,104,bom-a100,32,439.67,2026-03-17 18:10:18.636326,Finalizat
20943,102,BOM-C300,49,495.34,2025-09-26 18:10:18.636326,Finalizat
20944,105,BOM-A100,45,253.73,2025-06-22 18:10:18.636326,Finalizat
20945,101,BOM-B200,35,358.25,2025-10-01 18:10:18.636326,Finalizat
20946,110,bom-a100,46,443.85,2025-06-11 18:10:18.636326,In Procesare
20947,108,Bom-B200,45,223.26,2025-10-15 18:10:18.636326,Finalizat
20948,109,bom-a100,35,240.49,2025-11-28 18:10:18.636326,In Procesare
20949,108,BOM-A100,16,212.2,2026-02-18 18:10:18.636326,
20950,109,BOM-B200,77,460.9,2026-03-29 18:10:18.636326,In Procesare
20951,109,BOM-A100,57,318.4,2026-01-28 18:10:18.636326,Finalizat
20952,102,Bom-B200,55,178.21,2025-04-26 18:10:18.636326,Finalizat
20953,110,BOM-A100,58,250.97,2025-08-19 18:10:18.636326,Finalizat
20954,110,BOM-A100,33,454.17,2026-04-08 18:10:18.636326,Finalizat
20955,107,bom-a100,64,431.96,2025-05-20 18:10:18.636326,Anulat
20956,109,BOM-A100,47,121.21,2025-12-31 18:10:18.636326,Finalizat
20957,110,Bom-B200,39,87.99,2025-10-14 18:10:18.636326,Finalizat
20958,102,BOM-A100,47,58.29,2025-06-02 18:10:18.636326,Finalizat
20959,109,bom-a100,36,450.41,2025-04-18 18:10:18.636326,Finalizat
20960,103,BOM-B200,47,427.83,2025-05-12 18:10:18.636326,Anulat
20961,105,BOM-A100,50,54.43,2025-05-09 18:10:18.636326,In Procesare
20962,109,BOM-C300,35,140.5,2025-09-08 18:10:18.636326,Finalizat
20963,110,bom-a100,34,79.6,2025-10-30 18:10:18.636326,Finalizat
20964,104,BOM-A100,74,229.32,2025-04-16 18:10:18.636326,Finalizat
20965,108,BOM-C300,51,320.4,2025-04-29 18:10:18.636326,
20966,107,Bom-B200,-15,241.63,2026-03-30 18:10:18.636326,In Procesare
20967,102,BOM-B200,66,449.59,2026-01-11 18:10:18.636326,Finalizat
